 INFO: [createDir:30] Creating output directory at /home/gustavociotto/repo/v2/master-degree-refactored/out/e7abbca5_gtxtitan/cmp/de/cuda/fold2000_3/fold2000_de_cmp_20201228_1817/
 INFO: [readGatherFromFile:119] Number of CDPs = 400
 INFO: [readGatherFromFile:120] Number of traces in the gather = 304038
 INFO: [readGatherFromFile:121] Number of samples per trace = 751
 INFO: [activate:15] Activating GPU#0
 INFO: [parseComputeAlgorithm:28] Generations = 32
 INFO: [parseComputeAlgorithm:32] Individuals per population = 32
 INFO: [computeSemblanceAndParametersForMidpoint:22] Computing semblance for m0 = 0
 INFO: [computeSemblanceAndParametersForMidpoint:22] Computing semblance for m0 = 25
 INFO: [computeSemblanceAndParametersForMidpoint:22] Computing semblance for m0 = 50
 INFO: [computeSemblanceAndParametersForMidpoint:22] Computing semblance for m0 = 75
 INFO: [computeSemblanceAndParametersForMidpoint:22] Computing semblance for m0 = 100
 INFO: [computeSemblanceAndParametersForMidpoint:22] Computing semblance for m0 = 125
 INFO: [computeSemblanceAndParametersForMidpoint:22] Computing semblance for m0 = 150
 INFO: [computeSemblanceAndParametersForMidpoint:22] Computing semblance for m0 = 175
 INFO: [computeSemblanceAndParametersForMidpoint:22] Computing semblance for m0 = 200
 INFO: [computeSemblanceAndParametersForMidpoint:22] Computing semblance for m0 = 225
 INFO: [computeSemblanceAndParametersForMidpoint:22] Computing semblance for m0 = 250
 INFO: [computeSemblanceAndParametersForMidpoint:22] Computing semblance for m0 = 275
 INFO: [computeSemblanceAndParametersForMidpoint:22] Computing semblance for m0 = 300
 INFO: [computeSemblanceAndParametersForMidpoint:22] Computing semblance for m0 = 325
 INFO: [computeSemblanceAndParametersForMidpoint:22] Computing semblance for m0 = 350
 INFO: [computeSemblanceAndParametersForMidpoint:22] Computing semblance for m0 = 375
 INFO: [computeSemblanceAndParametersForMidpoint:22] Computing semblance for m0 = 400
 INFO: [computeSemblanceAndParametersForMidpoint:22] Computing semblance for m0 = 425
 INFO: [computeSemblanceAndParametersForMidpoint:22] Computing semblance for m0 = 450
 INFO: [computeSemblanceAndParametersForMidpoint:22] Computing semblance for m0 = 475
 INFO: [computeSemblanceAndParametersForMidpoint:22] Computing semblance for m0 = 500
 INFO: [computeSemblanceAndParametersForMidpoint:22] Computing semblance for m0 = 525
 INFO: [computeSemblanceAndParametersForMidpoint:22] Computing semblance for m0 = 550
 INFO: [computeSemblanceAndParametersForMidpoint:22] Computing semblance for m0 = 575
 INFO: [computeSemblanceAndParametersForMidpoint:22] Computing semblance for m0 = 600
 INFO: [computeSemblanceAndParametersForMidpoint:22] Computing semblance for m0 = 625
 INFO: [computeSemblanceAndParametersForMidpoint:22] Computing semblance for m0 = 650
 INFO: [computeSemblanceAndParametersForMidpoint:22] Computing semblance for m0 = 675
 INFO: [computeSemblanceAndParametersForMidpoint:22] Computing semblance for m0 = 700
 INFO: [computeSemblanceAndParametersForMidpoint:22] Computing semblance for m0 = 725
 INFO: [computeSemblanceAndParametersForMidpoint:22] Computing semblance for m0 = 750
 INFO: [computeSemblanceAndParametersForMidpoint:22] Computing semblance for m0 = 775
 INFO: [computeSemblanceAndParametersForMidpoint:22] Computing semblance for m0 = 800
 INFO: [computeSemblanceAndParametersForMidpoint:22] Computing semblance for m0 = 825
 INFO: [computeSemblanceAndParametersForMidpoint:22] Computing semblance for m0 = 850
 INFO: [computeSemblanceAndParametersForMidpoint:22] Computing semblance for m0 = 875
 INFO: [computeSemblanceAndParametersForMidpoint:22] Computing semblance for m0 = 900
 INFO: [computeSemblanceAndParametersForMidpoint:22] Computing semblance for m0 = 925
 INFO: [computeSemblanceAndParametersForMidpoint:22] Computing semblance for m0 = 950
 INFO: [computeSemblanceAndParametersForMidpoint:22] Computing semblance for m0 = 975
 INFO: [computeSemblanceAndParametersForMidpoint:22] Computing semblance for m0 = 1000
 INFO: [computeSemblanceAndParametersForMidpoint:22] Computing semblance for m0 = 1025
 INFO: [computeSemblanceAndParametersForMidpoint:22] Computing semblance for m0 = 1050
 INFO: [computeSemblanceAndParametersForMidpoint:22] Computing semblance for m0 = 1075
 INFO: [computeSemblanceAndParametersForMidpoint:22] Computing semblance for m0 = 1100
 INFO: [computeSemblanceAndParametersForMidpoint:22] Computing semblance for m0 = 1125
 INFO: [computeSemblanceAndParametersForMidpoint:22] Computing semblance for m0 = 1150
 INFO: [computeSemblanceAndParametersForMidpoint:22] Computing semblance for m0 = 1175
 INFO: [computeSemblanceAndParametersForMidpoint:22] Computing semblance for m0 = 1200
 INFO: [computeSemblanceAndParametersForMidpoint:22] Computing semblance for m0 = 1225
 INFO: [computeSemblanceAndParametersForMidpoint:22] Computing semblance for m0 = 1250
 INFO: [computeSemblanceAndParametersForMidpoint:22] Computing semblance for m0 = 1275
 INFO: [computeSemblanceAndParametersForMidpoint:22] Computing semblance for m0 = 1300
 INFO: [computeSemblanceAndParametersForMidpoint:22] Computing semblance for m0 = 1325
 INFO: [computeSemblanceAndParametersForMidpoint:22] Computing semblance for m0 = 1350
 INFO: [computeSemblanceAndParametersForMidpoint:22] Computing semblance for m0 = 1375
 INFO: [computeSemblanceAndParametersForMidpoint:22] Computing semblance for m0 = 1400
 INFO: [computeSemblanceAndParametersForMidpoint:22] Computing semblance for m0 = 1425
 INFO: [computeSemblanceAndParametersForMidpoint:22] Computing semblance for m0 = 1450
 INFO: [computeSemblanceAndParametersForMidpoint:22] Computing semblance for m0 = 1475
 INFO: [computeSemblanceAndParametersForMidpoint:22] Computing semblance for m0 = 1500
 INFO: [computeSemblanceAndParametersForMidpoint:22] Computing semblance for m0 = 1525
 INFO: [computeSemblanceAndParametersForMidpoint:22] Computing semblance for m0 = 1550
 INFO: [computeSemblanceAndParametersForMidpoint:22] Computing semblance for m0 = 1575
 INFO: [computeSemblanceAndParametersForMidpoint:22] Computing semblance for m0 = 1600
 INFO: [computeSemblanceAndParametersForMidpoint:22] Computing semblance for m0 = 1625
