0,0.826181
25,0.866191
50,0.856252
75,0.949068
100,0.981053
125,1.05944
150,1.10652
175,1.18494
200,1.22871
225,1.30426
250,1.32087
275,1.40678
300,1.4302
325,1.4655
350,1.5218
375,1.59105
400,1.6107
425,1.63448
450,1.67504
475,1.75657
500,1.76803
525,1.78578
550,1.82747
575,1.88181
600,1.88213
625,1.88677
650,1.93219
675,1.96766
700,1.98089
725,1.98317
750,2.03524
775,2.05399
800,2.04598
825,2.05263
850,2.06658
875,2.11219
900,2.11046
925,2.09344
950,2.10804
975,2.14997
1000,2.12687
1025,2.12855
1050,2.15211
1075,2.17807
1100,2.14582
1125,2.14138
1150,2.14854
1175,2.18539
1200,2.15581
1225,2.15939
1250,2.16842
1275,2.18372
1300,2.16143
1325,2.15984
1350,2.17057
1375,2.18986
1400,2.14963
1425,2.15948
1450,2.17963
1475,2.19144
1500,2.17687
1525,2.16253
1550,2.17417
1575,2.1924
1600,2.18303
1625,2.18532
1650,2.17934
1675,2.19629
1700,2.16189
1725,2.16195
1750,2.16547
1775,2.17743
1800,2.19771
1825,2.15892
1850,2.18561
1875,2.20661
1900,2.19072
1925,2.18497
1950,2.20123
1975,2.20423
2000,2.19912
2025,2.17771
2050,2.19417
2075,2.22664
2100,2.18972
2125,2.18702
2150,2.21081
2175,2.21513
2200,2.21718
2225,2.19978
2250,2.20817
2275,2.22442
2300,2.21948
2325,2.17904
2350,2.20404
2375,2.22654
2400,2.19384
2425,2.19157
2450,2.20511
2475,2.21992
2500,2.20073
2525,2.18865
2550,2.21689
2575,2.24579
2600,2.22786
2625,2.21692
2650,2.22853
2675,2.25166
2700,2.21888
2725,2.21001
2750,2.20685
2775,2.21241
2800,2.21845
2825,2.21723
2850,2.21144
2875,2.21217
2900,2.22122
2925,2.20697
2950,2.22131
2975,2.24102
3000,2.21416
3025,2.21311
3050,2.24084
3075,2.25014
3100,2.20939
3125,2.20135
3150,2.2379
3175,2.23925
3200,2.22008
3225,2.21417
3250,2.23032
3275,2.25915
3300,2.234
3325,2.2289
3350,2.232
3375,2.26512
3400,2.23264
3425,2.22319
3450,2.23769
3475,2.25339
3500,2.2177
3525,2.20392
3550,2.23446
3575,2.26538
3600,2.22999
3625,2.2397
3650,2.25634
3675,2.26481
3700,2.23123
3725,2.22842
3750,2.25233
3775,2.27529
3800,2.2855
3825,2.26753
3850,2.2418
3875,2.28108
3900,2.26121
3925,2.24275
3950,2.27441
3975,2.27649
4000,2.25026
4025,2.27388
4050,2.28234
4075,2.28497
4100,2.252
4125,2.27073
4150,2.28022
4175,2.2949
4200,2.25381
4225,2.24533
4250,2.27713
4275,2.30489
4300,2.27178
4325,2.28265
4350,2.28912
4375,2.29785
4400,2.2773
4425,2.29879
4450,2.2939
4475,2.29437
4500,2.29296
4525,2.3077
4550,2.30757
4575,2.31803
4600,2.29416
4625,2.2704
4650,2.29849
4675,2.30042
4700,2.27436
4725,2.27815
4750,2.29433
4775,2.31632
4800,2.2805
4825,2.29088
4850,2.30831
4875,2.32354
4900,2.284
4925,2.26956
4950,2.28379
4975,2.31982
5000,2.29471
5025,2.28435
5050,2.3075
5075,2.30201
5100,2.25487
5125,2.27489
5150,2.2761
5175,2.28373
5200,2.25644
5225,2.2626
5250,2.27749
5275,2.29374
5300,2.25054
5325,2.26415
5350,2.29621
5375,2.28504
5400,2.25914
5425,2.26823
5450,2.27353
5475,2.28863
5500,2.26248
5525,2.27636
5550,2.30865
5575,2.30839
5600,2.28476
5625,2.29177
5650,2.29506
5675,2.31051
5700,2.27825
5725,2.27897
5750,2.31632
5775,2.31887
5800,2.3047
5825,2.28892
5850,2.30369
5875,2.3278
5900,2.28218
5925,2.30992
5950,2.29761
5975,2.33756
6000,2.30044
6025,2.30364
6050,2.34444
6075,2.33972
6100,2.31359
6125,2.32561
6150,2.35073
6175,2.34922
6200,2.30119
6225,2.33217
6250,2.33301
6275,2.34366
6300,2.3154
6325,2.31646
6350,2.34563
6375,2.3535
6400,2.3172
6425,2.32402
6450,2.35102
6475,2.3637
6500,2.35166
6525,2.36772
6550,2.36387
6575,2.37943
6600,2.31205
6625,2.32678
6650,2.35485
6675,2.36997
6700,2.32973
6725,2.35835
6750,2.36018
6775,2.35821
6800,2.36083
6825,2.3149
6850,2.35467
6875,2.28774
6900,2.31965
6925,2.27906
6950,2.30066
6975,2.29151
7000,2.29974
7025,2.27434
7050,2.27816
7075,2.26001
7100,2.25866
7125,2.25585
7150,2.24964
7175,2.23364
7200,2.25374
7225,2.23207
7250,2.24601
7275,2.23574
7300,2.27846
7325,2.24655
7350,2.24323
7375,2.25247
7400,2.25101
7425,2.23916
7450,2.2628
7475,2.22726
7500,2.26847
7525,2.23112
7550,2.25073
7575,2.25415
7600,2.31225
7625,2.28191
7650,2.27684
7675,2.23779
7700,2.25861
7725,2.20614
7750,2.26425
7775,2.24702
7800,2.25664
7825,2.22943
7850,2.26962
7875,2.23667
7900,2.26418
7925,2.24558
7950,2.25308
7975,2.23367
8000,2.26898
8025,2.27891
8050,2.28282
8075,2.25436
8100,2.26933
8125,2.2636
8150,2.27883
8175,2.23401
8200,2.26709
8225,2.26961
8250,2.28139
8275,2.26015
8300,2.29862
8325,2.22254
8350,2.29012
8375,2.25246
8400,2.28257
8425,2.30578
8450,2.28893
8475,2.25238
8500,2.27112
8525,2.30095
8550,2.30382
8575,2.27355
8600,2.27368
8625,2.30854
8650,2.32315
8675,2.25408
8700,2.27335
8725,2.31371
8750,2.3123
8775,2.28516
8800,2.29485
8825,2.29952
8850,2.30871
8875,2.2751
8900,2.29065
8925,2.29713
8950,2.27775
8975,2.25938
9000,2.26468
9025,2.27387
9050,2.23849
9075,2.21542
9100,2.22035
9125,2.22265
9150,2.18603
9175,2.16891
9200,2.17053
9225,2.16066
9250,2.15627
9275,2.10764
9300,2.09081
9325,2.09426
9350,2.05838
9375,2.01072
9400,1.99754
9425,1.99685
9450,1.96707
9475,1.91717
9500,1.88539
9525,1.86168
9550,1.82687
9575,1.78153
9600,1.76684
9625,1.7257
9650,1.68174
9675,1.62558
9700,1.58896
9725,1.5415
9750,1.47572
9775,1.40327
9800,1.35518
9825,1.29393
9850,1.21417
9875,1.14043
9900,1.08428
9925,1.02142
9950,0.943447
9975,0.901585
