0,2.00325
25,2.16301
50,2.38582
75,2.70431
100,2.8874
125,3.10551
150,3.31783
175,3.57187
200,3.81142
225,4.02284
250,4.14757
275,4.33373
300,4.26326
325,4.39016
350,4.50031
375,4.6659
400,4.8339
425,4.94411
450,5.04254
475,5.017
500,5.02866
525,5.01044
550,5.16802
575,5.07821
600,5.23298
625,5.31343
650,5.38207
675,5.35579
700,5.43522
725,5.5097
750,5.49377
775,5.51318
800,5.53751
825,5.56118
850,5.53047
875,5.53769
900,5.63018
925,5.58266
950,5.56903
975,5.6152
1000,5.5927
1025,5.59135
1050,5.65663
1075,5.64948
1100,5.59105
1125,5.61911
1150,5.62713
1175,5.66481
1200,5.64142
1225,5.60566
1250,5.68811
1275,5.66893
1300,5.6289
1325,5.648
1350,5.67332
1375,5.67868
1400,5.53454
1425,5.67918
1450,5.68369
1475,5.53199
1500,5.58597
1525,5.63779
1550,5.4547
1575,5.63042
1600,5.64472
1625,5.49972
1650,5.55668
1675,5.55143
1700,5.64767
1725,5.57159
1750,5.56247
1775,5.56764
1800,5.56871
1825,5.57598
1850,5.56824
1875,5.56946
1900,5.52699
1925,5.54919
1950,5.58901
1975,5.62989
2000,5.55737
2025,5.6345
2050,5.60429
2075,5.49695
2100,5.47801
2125,5.57196
2150,5.60538
2175,5.62275
2200,5.64169
2225,5.56853
2250,5.57889
2275,5.61953
2300,5.65201
2325,5.658
2350,5.5901
2375,5.59866
2400,5.52436
2425,5.59764
2450,5.66689
2475,5.60117
2500,5.60299
2525,5.62058
2550,5.60123
2575,5.69092
2600,5.69996
2625,5.57193
2650,5.57491
2675,5.56924
2700,5.59888
2725,5.67068
2750,5.57109
2775,5.55996
2800,5.67057
2825,5.7079
2850,5.64817
2875,5.58415
2900,5.55142
2925,5.58344
2950,5.6839
2975,5.65601
3000,5.66589
3025,5.67903
3050,5.66258
3075,5.67734
3100,5.65611
3125,5.65358
3150,5.58268
3175,5.6258
3200,5.60178
3225,5.72469
3250,5.62872
3275,5.64167
3300,5.75805
3325,5.5748
3350,5.60825
3375,5.71492
3400,5.67851
3425,5.65959
3450,5.63522
3475,5.59944
3500,5.64018
3525,5.89014
3550,5.60737
3575,5.60801
3600,5.59398
3625,5.58205
3650,5.67826
3675,5.7425
3700,5.75788
3725,5.53785
3750,5.61661
3775,5.64698
3800,5.71684
3825,5.70366
3850,5.757
3875,5.70608
3900,5.62654
3925,5.62203
3950,5.66658
3975,5.73414
4000,5.75057
4025,5.62736
4050,5.62428
